###=============================================================================================
# Broadstone Stream individual predation event data, used in the Gilljam et al AER v.45 chapter.
# 
# CSV-format:
# [Predator ID] [Predator Unique ID] [Predator mass] [Prey ID] [Prey mass] [Locality] [Season]
#
# Note that individual predators can have several prey, ie be represented on several rows,
# having the same Predator Unique ID.
#
# Taxa omitted from the original data set (see Guy's comments in the original Excel sheet):
# Platambus, Bezzia (Ceratopogonidae), Heterotanytarsus & Niphargus.
#
# Data originally from 	Guy Woodward (g.woodward@qmul.ac.uk)
# Reformatted by		David Gilljam (david.gilljam@liu.se)
###=============================================================================================

"","predID","predUniqueID","predMass","preyID","preyMass","locality","season"
"1365","Sialis","Sialis23December",5.324603445,"Leuctra.nigra",0.08,"Broadstone Stream","December"
"1366","Sialis","Sialis23December",5.324603445,"Leuctra.nigra",0.23,"Broadstone Stream","December"
"1367","Sialis","Sialis24December",1.860114635,"Cyclopoids",0.00084,"Broadstone Stream","December"
"1368","Sialis","Sialis35December",0.476430987,"Siphonoperla",0.011,"Broadstone Stream","December"
"1369","Sialis","Sialis36December",0.476430987,"Leuctra.nigra",0.12,"Broadstone Stream","December"
"1370","Sialis","Sialis42December",1.01907896,"Zavrelimyia",0.078,"Broadstone Stream","December"
"1371","Sialis","Sialis53December",4.090642406,"Sialis",0.15,"Broadstone Stream","December"
"1372","Sialis","Sialis54December",1.542810084,"Leuctra.nigra",0.12,"Broadstone Stream","December"
"1373","Sialis","Sialis56December",13.86515207,"Nemurella",0.23,"Broadstone Stream","December"
"1374","Sialis","Sialis56December",13.86515207,"Nemurella",0.12,"Broadstone Stream","December"
"1375","Sialis","Sialis56December",13.86515207,"Nemurella",0.19,"Broadstone Stream","December"
"1376","Pedicia","Pedicia3December",6.586834954,"Nemurella",0.19,"Broadstone Stream","December"
"1377","Plectrocnemia","Plectrocnemia1December",3.457669717,"Nemurella",0.29,"Broadstone Stream","December"
"1378","Plectrocnemia","Plectrocnemia15December",1.417542052,"Cyclopoids",9.5e-05,"Broadstone Stream","December"
"1379","Plectrocnemia","Plectrocnemia20December",0.140047226,"Micropsectra",0.13,"Broadstone Stream","December"
"1380","Plectrocnemia","Plectrocnemia21December",5.519825829,"Potamophylax",0.024,"Broadstone Stream","December"
"1381","Plectrocnemia","Plectrocnemia21December",5.519825829,"Tipulidae",0.14,"Broadstone Stream","December"
"1382","Plectrocnemia","Plectrocnemia23December",1.183192819,"Cyclopoids",9.5e-05,"Broadstone Stream","December"
"1383","Plectrocnemia","Plectrocnemia27December",1.417542052,"Potamophylax",0.046,"Broadstone Stream","December"
"1384","Plectrocnemia","Plectrocnemia43December",0.140047226,"Heterotrissocladius",0.005,"Broadstone Stream","December"
"1385","Plectrocnemia","Plectrocnemia50December",4.945748458,"Plectrocnemia",0.032,"Broadstone Stream","December"
"1386","Plectrocnemia","Plectrocnemia77December",1.183192819,"Leuctra.nigra",0.12,"Broadstone Stream","December"
"1387","Plectrocnemia","Plectrocnemia85December",0.633442924,"Nemurella",0.0015,"Broadstone Stream","December"
"1388","Plectrocnemia","Plectrocnemia91December",0.380189396,"Potamophylax",0.027,"Broadstone Stream","December"
"1389","Plectrocnemia","Plectrocnemia91December",0.380189396,"Nemurella",0.12,"Broadstone Stream","December"
"1390","Plectrocnemia","Plectrocnemia91December",0.380189396,"Simuliidae",0.56,"Broadstone Stream","December"
"1391","Macropelopia","Macropelopia5December",0.557092549,"Brillia",0.04,"Broadstone Stream","December"
"1392","Macropelopia","Macropelopia5December",0.557092549,"Heterotrissocladius",0.004,"Broadstone Stream","December"
"1393","Macropelopia","Macropelopia5December",0.557092549,"Heterotrissocladius",0.042,"Broadstone Stream","December"
"1394","Macropelopia","Macropelopia6December",0.557092549,"Trissopelopia",0.015,"Broadstone Stream","December"
"1395","Macropelopia","Macropelopia6December",0.557092549,"Prodiamesa",0.013,"Broadstone Stream","December"
"1396","Macropelopia","Macropelopia8December",0.557092549,"Micropsectra",0.03,"Broadstone Stream","December"
"1397","Macropelopia","Macropelopia20December",0.012638282,"Cyclopoids",6e-06,"Broadstone Stream","December"
"1398","Macropelopia","Macropelopia22December",0.557092549,"Zavrelimyia",0.002,"Broadstone Stream","December"
"1399","Macropelopia","Macropelopia22December",0.557092549,"Trissopelopia",0.003,"Broadstone Stream","December"
"1400","Macropelopia","Macropelopia22December",0.557092549,"Trissopelopia",0.004,"Broadstone Stream","December"
"1401","Macropelopia","Macropelopia27December",1.318256739,"Trissopelopia",0.0055,"Broadstone Stream","December"
"1402","Macropelopia","Macropelopia28December",0.038366446,"Trissopelopia",0.00075,"Broadstone Stream","December"
"1403","Macropelopia","Macropelopia29December",0.038366446,"Trissopelopia",0.00075,"Broadstone Stream","December"
"1404","Macropelopia","Macropelopia30December",0.038366446,"Cyclopoids",3e-06,"Broadstone Stream","December"
"1405","Macropelopia","Macropelopia31December",0.038366446,"Tipulidae",0.08,"Broadstone Stream","December"
"1406","Macropelopia","Macropelopia36December",0.557092549,"Trissopelopia",0.019,"Broadstone Stream","December"
"1407","Macropelopia","Macropelopia37December",0.002642261,"Macropelopia",2.7e-05,"Broadstone Stream","December"
"1408","Dicranota","Dicranota10December",0.222745252,"Leuctra.nigra",0.069,"Broadstone Stream","December"
"1409","Cordulegaster","Cordulegaster2December",108.6969728,"Nemurella",0.032,"Broadstone Stream","December"
"1410","Cordulegaster","Cordulegaster2December",108.6969728,"Nemurella",0.121,"Broadstone Stream","December"
"1411","Cordulegaster","Cordulegaster3December",1.565508378,"Leuctra.nigra",0.043,"Broadstone Stream","December"
"1412","Cordulegaster","Cordulegaster6December",133.6784198,"Nemurella",0.286,"Broadstone Stream","December"
"1413","Cordulegaster","Cordulegaster7December",133.6784198,"Nemurella",0.032,"Broadstone Stream","December"
"1414","Cordulegaster","Cordulegaster7December",133.6784198,"Leuctra.nigra",0.374,"Broadstone Stream","December"
"1415","Cordulegaster","Cordulegaster7December",133.6784198,"Brillia",0.042,"Broadstone Stream","December"
"1416","Cordulegaster","Cordulegaster10December",232.6527768,"Plectrocnemia",0.168,"Broadstone Stream","December"
"1417","Cordulegaster","Cordulegaster10December",232.6527768,"Nemurella",0.074,"Broadstone Stream","December"
"1418","Cordulegaster","Cordulegaster10December",232.6527768,"Brillia",0.424,"Broadstone Stream","December"
"1419","Cordulegaster","Cordulegaster11December",4.520355683,"Dicranota",0.0707,"Broadstone Stream","December"
"1420","Cordulegaster","Cordulegaster11December",4.520355683,"Nemurella",0.032,"Broadstone Stream","December"
"1421","Cordulegaster","Cordulegaster51December",5.91431757,"Helodidae",3.5,"Broadstone Stream","December"
"1422","Cordulegaster","Cordulegaster12December",99.33833217,"Nemurella",0.302,"Broadstone Stream","December"
"1423","Cordulegaster","Cordulegaster13December",139.5592499,"Nemurella",0.57,"Broadstone Stream","December"
"1424","Cordulegaster","Cordulegaster13December",139.5592499,"Nemurella",0.19,"Broadstone Stream","December"
"1425","Cordulegaster","Cordulegaster13December",139.5592499,"Nemurella",0.28,"Broadstone Stream","December"
"1426","Cordulegaster","Cordulegaster13December",139.5592499,"Nemurella",0.5,"Broadstone Stream","December"
"1427","Cordulegaster","Cordulegaster14December",30.12633262,"Nemurella",0.41,"Broadstone Stream","December"
"1428","Cordulegaster","Cordulegaster14December",30.12633262,"Nemurella",0.047,"Broadstone Stream","December"
"1429","Cordulegaster","Cordulegaster16December",30.12633262,"Sialis",0.36,"Broadstone Stream","December"
"1430","Cordulegaster","Cordulegaster16December",30.12633262,"Plectrocnemia",0.032,"Broadstone Stream","December"
"1431","Cordulegaster","Cordulegaster18December",32.03810021,"Plectrocnemia",3.4,"Broadstone Stream","December"
"1432","Cordulegaster","Cordulegaster18December",32.03810021,"Nemurella",0.28,"Broadstone Stream","December"
"1433","Cordulegaster","Cordulegaster19December",29.23131644,"Plectrocnemia",0.12,"Broadstone Stream","December"
"1434","Cordulegaster","Cordulegaster22December",17.20590173,"Plectrocnemia",0.054,"Broadstone Stream","December"
"1435","Cordulegaster","Cordulegaster24December",30.23668183,"Nemurella",0.231,"Broadstone Stream","December"
"1436","Cordulegaster","Cordulegaster47December",1.320500452,"Plectrocnemia",0.008,"Broadstone Stream","December"
"1437","Cordulegaster","Cordulegaster25December",12.12247623,"Trissopelopia",0.22,"Broadstone Stream","December"
"1438","Cordulegaster","Cordulegaster25December",12.12247623,"Nemurella",0.385,"Broadstone Stream","December"
"1439","Cordulegaster","Cordulegaster28December",208.5832726,"Pedicia",5.3,"Broadstone Stream","December"
"1440","Cordulegaster","Cordulegaster28December",208.5832726,"Zavrelimyia",0.14,"Broadstone Stream","December"
"1441","Cordulegaster","Cordulegaster44December",0.096963778,"Nemurella",0.00075,"Broadstone Stream","December"
"1442","Cordulegaster","Cordulegaster39December",0.096963778,"Cyclopoids",6e-05,"Broadstone Stream","December"
"1443","Cordulegaster","Cordulegaster40December",0.096963778,"Brillia",0.17,"Broadstone Stream","December"
"1444","Cordulegaster","Cordulegaster41December",8.513909407,"Plectrocnemia",0.25,"Broadstone Stream","December"
"1445","Cordulegaster","Cordulegaster41December",8.513909407,"Nemurella",0.53,"Broadstone Stream","December"
"1446","Cordulegaster","Cordulegaster30December",18.46037226,"Siphonoperla",0.07,"Broadstone Stream","December"
"1447","Cordulegaster","Cordulegaster30December",18.46037226,"Nemurella",0.28,"Broadstone Stream","December"
"1448","Cordulegaster","Cordulegaster30December",18.46037226,"Heterotrissocladius",0.12,"Broadstone Stream","December"
"1449","Cordulegaster","Cordulegaster42December",0.096963778,"Polypedilum",0.007,"Broadstone Stream","December"
"1450","Cordulegaster","Cordulegaster31December",27.45192781,"Paraleptophlebia",0.2,"Broadstone Stream","December"
"1451","Cordulegaster","Cordulegaster31December",27.45192781,"Nemurella",0.23,"Broadstone Stream","December"
"1452","Cordulegaster","Cordulegaster31December",27.45192781,"Leuctra.nigra",0.1,"Broadstone Stream","December"
"1453","Cordulegaster","Cordulegaster34December",9.211055551,"Plectrocnemia",0.017,"Broadstone Stream","December"
"1454","Cordulegaster","Cordulegaster37December",1.470453313,"Trissopelopia",0.024,"Broadstone Stream","December"
"1455","Cordulegaster","Cordulegaster38December",1.732637488,"Nemurella",0.0037,"Broadstone Stream","December"
"1456","Cordulegaster","Cordulegaster2February",288.90761,"Cordulegaster",10.47,"Broadstone Stream","February"
"1457","Cordulegaster","Cordulegaster3February",148.6912689,"Pedicia",12.27,"Broadstone Stream","February"
"1458","Cordulegaster","Cordulegaster3February",148.6912689,"Potamophylax",4.09,"Broadstone Stream","February"
"1459","Cordulegaster","Cordulegaster3February",148.6912689,"Nemurella",0.41,"Broadstone Stream","February"
"1460","Cordulegaster","Cordulegaster4February",288.90761,"Sialis",0.06,"Broadstone Stream","February"
"1461","Cordulegaster","Cordulegaster4February",288.90761,"Plectrocnemia",0.002,"Broadstone Stream","February"
"1462","Cordulegaster","Cordulegaster4February",288.90761,"Nemurella",1,"Broadstone Stream","February"
"1463","Cordulegaster","Cordulegaster4February",288.90761,"Nemurella",0.54,"Broadstone Stream","February"
"1464","Cordulegaster","Cordulegaster4February",288.90761,"Nemurella",0.12,"Broadstone Stream","February"
"1465","Cordulegaster","Cordulegaster4February",288.90761,"Nemurella",1.63,"Broadstone Stream","February"
"1466","Cordulegaster","Cordulegaster5February",288.90761,"Sialis",6.7,"Broadstone Stream","February"
"1467","Cordulegaster","Cordulegaster34February",0.80340498,"Nemurella",1,"Broadstone Stream","February"
"1468","Cordulegaster","Cordulegaster6February",232.6527768,"Sialis",6.9,"Broadstone Stream","February"
"1469","Cordulegaster","Cordulegaster6February",232.6527768,"Plectrocnemia",1.51,"Broadstone Stream","February"
"1470","Cordulegaster","Cordulegaster6February",232.6527768,"Potamophylax",1.54,"Broadstone Stream","February"
"1471","Cordulegaster","Cordulegaster7February",136.5982923,"Sialis",8.2,"Broadstone Stream","February"
"1472","Cordulegaster","Cordulegaster37February",2.220266495,"Nemurella",0.1,"Broadstone Stream","February"
"1473","Cordulegaster","Cordulegaster39February",1.320500452,"Trissopelopia",0.0034,"Broadstone Stream","February"
"1474","Cordulegaster","Cordulegaster39February",1.320500452,"Micropsectra",0.1,"Broadstone Stream","February"
"1475","Cordulegaster","Cordulegaster40February",34.7475055,"Nemurella",0.26,"Broadstone Stream","February"
"1476","Cordulegaster","Cordulegaster40February",34.7475055,"Nemurella",0.065,"Broadstone Stream","February"
"1477","Cordulegaster","Cordulegaster10February",66.78064399,"Plectrocnemia",1.51,"Broadstone Stream","February"
"1478","Cordulegaster","Cordulegaster10February",66.78064399,"Nemurella",1,"Broadstone Stream","February"
"1479","Cordulegaster","Cordulegaster10February",66.78064399,"Nemurella",1.82,"Broadstone Stream","February"
"1480","Cordulegaster","Cordulegaster10February",66.78064399,"Nemurella",0.065,"Broadstone Stream","February"
"1481","Cordulegaster","Cordulegaster11February",62.79528399,"Simuliidae",0.25,"Broadstone Stream","February"
"1482","Cordulegaster","Cordulegaster42February",0.477824009,"Zavrelimyia",0.009,"Broadstone Stream","February"
"1483","Cordulegaster","Cordulegaster42February",0.477824009,"Heterotrissocladius",0.2,"Broadstone Stream","February"
"1484","Cordulegaster","Cordulegaster43February",1.644357552,"Nemurella",0.23,"Broadstone Stream","February"
"1485","Cordulegaster","Cordulegaster12February",67.52242759,"Plectrocnemia",6.3,"Broadstone Stream","February"
"1486","Cordulegaster","Cordulegaster12February",67.52242759,"Plectrocnemia",0.92,"Broadstone Stream","February"
"1487","Cordulegaster","Cordulegaster12February",67.52242759,"Nemurella",0.76,"Broadstone Stream","February"
"1488","Cordulegaster","Cordulegaster12February",67.52242759,"Nemurella",0.96,"Broadstone Stream","February"
"1489","Cordulegaster","Cordulegaster12February",67.52242759,"Nemurella",1.64,"Broadstone Stream","February"
"1490","Cordulegaster","Cordulegaster12February",67.52242759,"Nemurella",0.81,"Broadstone Stream","February"
"1491","Cordulegaster","Cordulegaster12February",67.52242759,"Potamophylax",0.42,"Broadstone Stream","February"
"1492","Cordulegaster","Cordulegaster13February",34.7475055,"Dicranota",1.86,"Broadstone Stream","February"
"1493","Cordulegaster","Cordulegaster14February",25.82409695,"Nemurella",1.15,"Broadstone Stream","February"
"1494","Cordulegaster","Cordulegaster45February",0.604028307,"Leuctra.nigra",0.006,"Broadstone Stream","February"
"1495","Cordulegaster","Cordulegaster15February",25.82409695,"Leuctra.nigra",0.14,"Broadstone Stream","February"
"1496","Cordulegaster","Cordulegaster15February",25.82409695,"Nemurella",0.52,"Broadstone Stream","February"
"1497","Cordulegaster","Cordulegaster15February",25.82409695,"Nemurella",0.19,"Broadstone Stream","February"
"1498","Cordulegaster","Cordulegaster16February",31.12893282,"Nemurella",0.13,"Broadstone Stream","February"
"1499","Cordulegaster","Cordulegaster16February",31.12893282,"Heterotrissocladius",0.06,"Broadstone Stream","February"
"1500","Cordulegaster","Cordulegaster17February",25.82409695,"Nemurella",0.3,"Broadstone Stream","February"
"1501","Cordulegaster","Cordulegaster17February",25.82409695,"Nemurella",0.19,"Broadstone Stream","February"
"1502","Cordulegaster","Cordulegaster18February",22.03192613,"Trissopelopia",0.14,"Broadstone Stream","February"
"1503","Cordulegaster","Cordulegaster18February",22.03192613,"Trissopelopia",0.14,"Broadstone Stream","February"
"1504","Cordulegaster","Cordulegaster19February",22.03192613,"Nemurella",0.054,"Broadstone Stream","February"
"1505","Cordulegaster","Cordulegaster20February",15.43012847,"Nemurella",0.1,"Broadstone Stream","February"
"1506","Cordulegaster","Cordulegaster20February",15.43012847,"Nemurella",0.41,"Broadstone Stream","February"
"1507","Cordulegaster","Cordulegaster20February",15.43012847,"Nemurella",0.57,"Broadstone Stream","February"
"1508","Cordulegaster","Cordulegaster23February",10.21496912,"Zavrelimyia",0.016,"Broadstone Stream","February"
"1509","Cordulegaster","Cordulegaster24February",10.26968434,"Nemurella",0.77,"Broadstone Stream","February"
"1510","Cordulegaster","Cordulegaster47February",1.476670405,"Trissopelopia",0.0047,"Broadstone Stream","February"
"1511","Cordulegaster","Cordulegaster49February",0.127226823,"Cyclopoids",1.9e-05,"Broadstone Stream","February"
"1512","Cordulegaster","Cordulegaster26February",9.344467494,"Prodiamesa",0.23,"Broadstone Stream","February"
"1513","Cordulegaster","Cordulegaster27February",4.507497429,"Dicranota",0.022,"Broadstone Stream","February"
"1514","Cordulegaster","Cordulegaster27February",4.507497429,"Nemurella",0.54,"Broadstone Stream","February"
"1515","Cordulegaster","Cordulegaster27February",4.507497429,"Nemurella",0.12,"Broadstone Stream","February"
"1516","Cordulegaster","Cordulegaster29February",5.040579916,"Trissopelopia",0.078,"Broadstone Stream","February"
"1517","Cordulegaster","Cordulegaster31February",3.445112876,"Trissopelopia",0.078,"Broadstone Stream","February"
"1518","Cordulegaster","Cordulegaster31February",3.445112876,"Nemurella",0.664,"Broadstone Stream","February"
"1519","Dicranota","Dicranota4February",0.342512319,"Cyclopoids",6e-05,"Broadstone Stream","February"
"1520","Dicranota","Dicranota15February",1.431943831,"Prodiamesa",0.324,"Broadstone Stream","February"
"1521","Dicranota","Dicranota15February",1.431943831,"Prodiamesa",0.03,"Broadstone Stream","February"
"1522","Dicranota","Dicranota17February",0.222745252,"Polypedilum",0.019,"Broadstone Stream","February"
"1523","Dicranota","Dicranota22February",1.143508102,"Zavrelimyia",0.00153,"Broadstone Stream","February"
"1524","Dicranota","Dicranota23February",0.492799911,"Micropsectra",0.21,"Broadstone Stream","February"
"1525","Dicranota","Dicranota26February",1.143508102,"Zavrelimyia",0.0034,"Broadstone Stream","February"
"1526","Dicranota","Dicranota29February",0.413727861,"Heterotrissocladius",0.0024,"Broadstone Stream","February"
"1527","Dicranota","Dicranota30February",1.431943831,"Heterotrissocladius",0.000927,"Broadstone Stream","February"
"1528","Dicranota","Dicranota34February",0.891767351,"Zavrelimyia",0.04,"Broadstone Stream","February"
"1529","Macropelopia","Macropelopia7February",0.090787115,"Leuctra.nigra",0.01,"Broadstone Stream","February"
"1530","Macropelopia","Macropelopia9February",1.318256739,"Heterotrissocladius",0.08,"Broadstone Stream","February"
"1531","Macropelopia","Macropelopia10February",1.318256739,"Heterotrissocladius",0.088,"Broadstone Stream","February"
"1532","Macropelopia","Macropelopia16February",0.557092549,"Heterotrissocladius",0.16,"Broadstone Stream","February"
"1533","Macropelopia","Macropelopia18February",0.557092549,"Trissopelopia",0.00061,"Broadstone Stream","February"
"1534","Macropelopia","Macropelopia18February",0.557092549,"Prodiamesa",0.017,"Broadstone Stream","February"
"1535","Macropelopia","Macropelopia20February",1.318256739,"Heterotrissocladius",0.03,"Broadstone Stream","February"
"1536","Macropelopia","Macropelopia20February",1.318256739,"Heterotrissocladius",0.038,"Broadstone Stream","February"
"1537","Macropelopia","Macropelopia21February",0.557092549,"Leuctra.nigra",0.008,"Broadstone Stream","February"
"1538","Macropelopia","Macropelopia22February",0.090787115,"Polypedilum",0.014,"Broadstone Stream","February"
"1539","Macropelopia","Macropelopia23February",0.090787115,"Heterotrissocladius",0.034,"Broadstone Stream","February"
"1540","Macropelopia","Macropelopia30February",1.318256739,"Zavrelimyia",0.0116,"Broadstone Stream","February"
"1541","Macropelopia","Macropelopia30February",1.318256739,"Cyclopoids",1e-04,"Broadstone Stream","February"
"1542","Macropelopia","Macropelopia47February",0.877760607,"Zavrelimyia",0.067,"Broadstone Stream","February"
"1543","Macropelopia","Macropelopia48February",0.877760607,"Prodiamesa",0.028,"Broadstone Stream","February"
"1544","Macropelopia","Macropelopia56February",0.877760607,"Heterotrissocladius",0.047,"Broadstone Stream","February"
"1545","Macropelopia","Macropelopia58February",0.090787115,"Nemurella",0.013,"Broadstone Stream","February"
"1546","Macropelopia","Macropelopia70February",0.877760607,"Leuctra.nigra",0.01,"Broadstone Stream","February"
"1547","Macropelopia","Macropelopia71February",0.877760607,"Prodiamesa",0.16,"Broadstone Stream","February"
"1548","Macropelopia","Macropelopia76February",0.877760607,"Nemurella",0.14,"Broadstone Stream","February"
"1549","Macropelopia","Macropelopia76February",0.877760607,"Leuctra.nigra",0.01,"Broadstone Stream","February"
"1550","Macropelopia","Macropelopia76February",0.877760607,"Heterotrissocladius",0.015,"Broadstone Stream","February"
"1551","Macropelopia","Macropelopia77February",0.877760607,"Trissopelopia",0.004,"Broadstone Stream","February"
"1552","Macropelopia","Macropelopia79February",0.877760607,"Macropelopia",0.003,"Broadstone Stream","February"
"1553","Macropelopia","Macropelopia80February",0.877760607,"Heterotrissocladius",0.08,"Broadstone Stream","February"
"1554","Macropelopia","Macropelopia90February",0.877760607,"Leuctra.nigra",0.3,"Broadstone Stream","February"
"1555","Macropelopia","Macropelopia91February",0.877760607,"Trissopelopia",0.07,"Broadstone Stream","February"
"1556","Macropelopia","Macropelopia94February",0.877760607,"Heterotrissocladius",0.022,"Broadstone Stream","February"
"1557","Macropelopia","Macropelopia95February",0.877760607,"Zavrelimyia",0.00092,"Broadstone Stream","February"
"1558","Plectrocnemia","Plectrocnemia5February",2.647792745,"Potamophylax",0.5,"Broadstone Stream","February"
"1559","Plectrocnemia","Plectrocnemia5February",2.647792745,"Nemurella",0.28,"Broadstone Stream","February"
"1560","Plectrocnemia","Plectrocnemia23February",0.203541028,"Zavrelimyia",0.016,"Broadstone Stream","February"
"1561","Plectrocnemia","Plectrocnemia26February",0.975345534,"Plectrocnemia",0.17,"Broadstone Stream","February"
"1562","Plectrocnemia","Plectrocnemia26February",0.975345534,"Nemurella",0.57,"Broadstone Stream","February"
"1563","Plectrocnemia","Plectrocnemia29February",0.140047226,"Potamophylax",0.029,"Broadstone Stream","February"
"1564","Plectrocnemia","Plectrocnemia32February",0.140047226,"Heterotrissocladius",0.033,"Broadstone Stream","February"
"1565","Plectrocnemia","Plectrocnemia38February",3.915957239,"Nemurella",1,"Broadstone Stream","February"
"1566","Plectrocnemia","Plectrocnemia42February",1.417542052,"Nemurella",0.004,"Broadstone Stream","February"
"1567","Plectrocnemia","Plectrocnemia48February",0.283060342,"Zavrelimyia",0.0024,"Broadstone Stream","February"
"1568","Plectrocnemia","Plectrocnemia50February",0.140047226,"Cyclopoids",0.00014,"Broadstone Stream","February"
"1569","Plectrocnemia","Plectrocnemia56February",0.633442924,"Cyclopoids",3.62e-05,"Broadstone Stream","February"
"1570","Plectrocnemia","Plectrocnemia61February",0.054590367,"Heterotrissocladius",0.006,"Broadstone Stream","February"
"1571","Plectrocnemia","Plectrocnemia63February",0.975345534,"Leuctra.nigra",0.374,"Broadstone Stream","February"
"1572","Plectrocnemia","Plectrocnemia79February",0.203541028,"Heterotrissocladius",0.024,"Broadstone Stream","February"
"1573","Plectrocnemia","Plectrocnemia81February",2.647792745,"Leuctra.nigra",0.07,"Broadstone Stream","February"
"1574","Plectrocnemia","Plectrocnemia82February",1.417542052,"Leuctra.nigra",0.09,"Broadstone Stream","February"
"1575","Pedicia","Pedicia1February",3.467068362,"Prodiamesa",0.63,"Broadstone Stream","February"
"1576","Pedicia","Pedicia3February",10.90376159,"Leuctra.nigra",0.16,"Broadstone Stream","February"
"1577","Pedicia","Pedicia6February",4.000356539,"Prodiamesa",0.51,"Broadstone Stream","February"
"1578","Sialis","Sialis2February",13.86515207,"Nemurella",0.23,"Broadstone Stream","February"
"1579","Sialis","Sialis2February",13.86515207,"Nemurella",0.15,"Broadstone Stream","February"
"1580","Sialis","Sialis2February",13.86515207,"Nemurella",0.57,"Broadstone Stream","February"
"1581","Sialis","Sialis2February",13.86515207,"Polypedilum",0.033,"Broadstone Stream","February"
"1582","Sialis","Sialis4February",1.860114635,"Nemurella",0.09,"Broadstone Stream","February"
"1583","Sialis","Sialis4February",1.860114635,"Nemurella",0.012,"Broadstone Stream","February"
"1584","Sialis","Sialis5February",0.169470504,"Polypedilum",0.019,"Broadstone Stream","February"
"1585","Sialis","Sialis10February",0.476430987,"Leuctra.nigra",0.017,"Broadstone Stream","February"
"1586","Sialis","Sialis15February",1.542810084,"Heterotrissocladius",0.0036,"Broadstone Stream","February"
"1587","Sialis","Sialis15February",1.542810084,"Micropsectra",0.025,"Broadstone Stream","February"
"1588","Sialis","Sialis16February",6.780007045,"Heterotrissocladius",0.12,"Broadstone Stream","February"
"1589","Sialis","Sialis19February",0.169470504,"Leuctra.nigra",0.02,"Broadstone Stream","February"
"1590","Sialis","Sialis24February",13.86515207,"Leuctra.nigra",0.23,"Broadstone Stream","February"
"1591","Sialis","Sialis31February",13.86515207,"Prodiamesa",1.82,"Broadstone Stream","February"
"1592","Sialis","Sialis32February",6.023545268,"Leuctra.nigra",0.94,"Broadstone Stream","February"
"1593","Sialis","Sialis32February",6.023545268,"Prodiamesa",0.94,"Broadstone Stream","February"
"1594","Sialis","Sialis34February",3.551280097,"Leuctra.nigra",0.374,"Broadstone Stream","February"
"1595","Sialis","Sialis39February",6.780007045,"Nemurella",0.23,"Broadstone Stream","February"
"1596","Sialis","Sialis39February",6.780007045,"Nemurella",0.19,"Broadstone Stream","February"
"1597","Sialis","Sialis39February",6.780007045,"Leuctra.nigra",0.12,"Broadstone Stream","February"
"1598","Sialis","Sialis52February",5.324603445,"Nemurella",0.34,"Broadstone Stream","February"
"1599","Sialis","Sialis55February",1.860114635,"Plectrocnemia",0.017,"Broadstone Stream","February"
"1600","Sialis","Sialis59February",0.169470504,"Heterotrissocladius",0.038,"Broadstone Stream","February"
"1601","Sialis","Sialis62February",13.86515207,"Plectrocnemia",0.12,"Broadstone Stream","February"
"1602","Sialis","Sialis62February",13.86515207,"Leuctra.nigra",0.14,"Broadstone Stream","February"
"1603","Sialis","Sialis63February",6.780007045,"Nemurella",0.016,"Broadstone Stream","February"
"1604","Sialis","Sialis63February",6.780007045,"Leuctra.nigra",0.23,"Broadstone Stream","February"
"1605","Sialis","Sialis64February",5.324603445,"Nemurella",0.17,"Broadstone Stream","February"
"1606","Sialis","Sialis64February",5.324603445,"Prodiamesa",0.087,"Broadstone Stream","February"
"1607","Sialis","Sialis65February",0.476430987,"Polypedilum",0.0763,"Broadstone Stream","February"
"1608","Sialis","Sialis66February",6.780007045,"Nemurella",1.64,"Broadstone Stream","February"
"1609","Sialis","Sialis68February",0.169470504,"Heterotrissocladius",0.019,"Broadstone Stream","February"
"1610","Sialis","Sialis69February",1.542810084,"Potamophylax",0.22,"Broadstone Stream","February"
"1611","Siphonoperla","Siphonoperla1February",0.291410501,"Leuctra.nigra",0.006,"Broadstone Stream","February"
"1612","Siphonoperla","Siphonoperla2February",0.291410501,"Nemurella",0.115,"Broadstone Stream","February"
"1613","Siphonoperla","Siphonoperla5February",0.291410501,"Zavrelimyia",0.0047,"Broadstone Stream","February"
"1614","Siphonoperla","Siphonoperla5February",0.291410501,"Corynoneura",0.002,"Broadstone Stream","February"
"1615","Trissopelopia","Trissopelopia4February",0.161751461,"Cyclopoids",4e-06,"Broadstone Stream","February"
"1616","Trissopelopia","Trissopelopia10February",0.161751461,"Zavrelimyia",7e-04,"Broadstone Stream","February"
"1617","Trissopelopia","Trissopelopia11February",0.161751461,"Micropsectra",0.038,"Broadstone Stream","February"
"1618","Trissopelopia","Trissopelopia13February",0.161751461,"Nemurella",0.004,"Broadstone Stream","February"
"1619","Trissopelopia","Trissopelopia32February",0.033883717,"Polypedilum",0.005,"Broadstone Stream","February"
"1620","Trissopelopia","Trissopelopia40February",0.033883717,"Cyclopoids",4e-06,"Broadstone Stream","February"
"1621","Trissopelopia","Trissopelopia47February",0.033883717,"Polypedilum",0.004,"Broadstone Stream","February"
"1622","Trissopelopia","Trissopelopia47February",0.033883717,"Polypedilum",0.0063,"Broadstone Stream","February"
"1623","Trissopelopia","Trissopelopia50February",0.033883717,"Trissopelopia",8e-04,"Broadstone Stream","February"
"1624","Trissopelopia","Trissopelopia55February",0.033883717,"Trissopelopia",0.001,"Broadstone Stream","February"
